model,checkpoint_path,task,split,selection_protocol,metric_name,score,n_samples,seed,script,git_commit,notes
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg_from_pretrain/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain,point_top5_hit,100.0,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg/pcpmae_public_pretrain300_shapenetpart_seed2026_20260502_231103/checkpoints/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain_ckpt300,class_avg_miou,84.14868443381854,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg/pcpmae_public_pretrain300_shapenetpart_seed2026_20260502_231103/checkpoints/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain_ckpt300,instance_avg_miou,85.72183051176083,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg/pcpmae_public_pretrain300_shapenetpart_seed2026_20260502_231103/checkpoints/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain_ckpt300,point_top1,94.7087064250609,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg/pcpmae_public_pretrain300_shapenetpart_seed2026_20260502_231103/checkpoints/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain_ckpt300,point_top2_hit,99.21988830354036,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pcpmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pcpmae/part_seg/pcpmae_public_pretrain300_shapenetpart_seed2026_20260502_231103/checkpoints/best_model.pth,shapenetpart,test,finetuned_from_public_pretrain_ckpt300,point_top5_hit,100.0,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; checkpoint loaded with exact model-key coverage.
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,shapenetpart,test,official_checkpoint,class_avg_miou,84.20386319248301,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,shapenetpart,test,official_checkpoint,instance_avg_miou,86.053252655719,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,shapenetpart,test,official_checkpoint,point_top1,94.6640407533055,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,shapenetpart,test,official_checkpoint,point_top2_hit,99.27649766766702,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
pointmae,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/results/object_ssl_pointmae_pcpmae/checkpoints/pointmae/part_seg.pth,shapenetpart,test,official_checkpoint,point_top5_hit,99.99998301039493,2874,2026,/mnt/urashima/users/minesawa/home-offload/ssl/3D-NEPA/scripts/object_ssl/eval_shapenetpart_mae.py,3dcf4b6a299e59744adcc064c5fa5d4b2b703187,"ShapeNetPart top-k is computed under the standard known-category part-label restriction used by the original evaluation; ignored unexpected checkpoint keys: conv_fuse.0.weight, conv_fuse.1.weight, conv_fuse.1.bias, conv_fuse.1.running_mean, conv_fuse.1.running_var, conv_fuse.1.num_batches_tracked."
